Deck,Count,Share,Score,Win_Percentage,Deck_links
Arceus ex Porygon-Z,1,0.00%,1 - 3 - 0,25.00%,/decks/arceus-ex-a2a-porygon-z-a2?game=POCKET&format=standard&set=A2a
Fearow Mow Rotom,1,0.00%,1 - 3 - 0,25.00%,/decks/fearow-a1-mow-rotom-a2?game=POCKET&format=standard&set=A2a
Weezing Aerodactyl ex,1,0.00%,1 - 3 - 0,25.00%,/decks/weezing-a1-aerodactyl-ex-a1a?game=POCKET&format=standard&set=A2a
Starmie ex Regigigas,1,0.00%,1 - 4 - 0,20.00%,/decks/starmie-ex-a1-regigigas-a2?game=POCKET&format=standard&set=A2a
Alakazam Hypno,1,0.00%,1 - 4 - 0,20.00%,/decks/alakazam-hypno-a1?game=POCKET&format=standard&set=A2a
Raichu Pikachu ex,1,0.00%,1 - 4 - 0,20.00%,/decks/raichu-a1a-pikachu-ex-a1?game=POCKET&format=standard&set=A2a
Articuno ex Empoleon,1,0.00%,1 - 4 - 0,20.00%,/decks/articuno-ex-a1-empoleon-a2?game=POCKET&format=standard&set=A2a
Omastar Articuno ex,1,0.00%,1 - 4 - 0,20.00%,/decks/omastar-articuno-ex-a1?game=POCKET&format=standard&set=A2a
Exeggutor ex Gyarados ex,1,0.00%,1 - 4 - 0,20.00%,/decks/exeggutor-ex-a1-gyarados-ex-a1a?game=POCKET&format=standard&set=A2a
Farfetch'd Skarmory,1,0.00%,1 - 4 - 0,20.00%,/decks/farfetchd-a1-skarmory-a2?game=POCKET&format=standard&set=A2a
Wigglytuff ex Articuno ex,1,0.00%,1 - 4 - 0,20.00%,/decks/wigglytuff-ex-articuno-ex-a1?game=POCKET&format=standard&set=A2a
Arceus ex Glaceon ex,1,0.00%,1 - 4 - 0,20.00%,/decks/arceus-ex-glaceon-ex-a2a?game=POCKET&format=standard&set=A2a
Staraptor Garchomp,1,0.00%,1 - 4 - 0,20.00%,/decks/staraptor-a2a-garchomp-a2?game=POCKET&format=standard&set=A2a
Vespiquen Cherrim,1,0.00%,1 - 4 - 0,20.00%,/decks/vespiquen-cherrim-a2a?game=POCKET&format=standard&set=A2a
Pidgeot ex Gengar ex,1,0.00%,1 - 4 - 0,20.00%,/decks/pidgeot-ex-a1a-gengar-ex-a1?game=POCKET&format=standard&set=A2a
Medicham Rampardos,1,0.00%,1 - 4 - 0,20.00%,/decks/medicham-a2a-rampardos-a2?game=POCKET&format=standard&set=A2a
Gardevoir Golurk,1,0.00%,1 - 4 - 0,20.00%,/decks/gardevoir-golurk-a1?game=POCKET&format=standard&set=A2a
Pidgeot ex Mew ex,1,0.00%,1 - 4 - 0,20.00%,/decks/pidgeot-ex-mew-ex-a1a?game=POCKET&format=standard&set=A2a
Vileplume,1,0.00%,1 - 3 - 1,20.00%,/decks/vileplume-a1?game=POCKET&format=standard&set=A2a
Exeggutor ex Dialga ex,1,0.00%,1 - 4 - 0,20.00%,/decks/exeggutor-ex-a1-dialga-ex-a2?game=POCKET&format=standard&set=A2a
Blastoise ex Gyarados ex,1,0.00%,1 - 5 - 0,16.67%,/decks/blastoise-ex-a1-gyarados-ex-a1a?game=POCKET&format=standard&set=A2a
Wormadam Tauros,1,0.00%,1 - 4 - 1,16.67%,/decks/wormadam-a2-tauros-a1a?game=POCKET&format=standard&set=A2a
Venusaur ex Lilligant,1,0.00%,1 - 5 - 0,16.67%,/decks/venusaur-ex-lilligant-a1?game=POCKET&format=standard&set=A2a
Pidgeot ex Weavile ex,1,0.00%,1 - 5 - 0,16.67%,/decks/pidgeot-ex-a1a-weavile-ex-a2?game=POCKET&format=standard&set=A2a
Magnezone Manaphy,1,0.00%,0 - 2 - 0,0.00%,/decks/magnezone-manaphy-a2?game=POCKET&format=standard&set=A2a
Pidgeot ex Yanmega ex,1,0.00%,0 - 1 - 0,0.00%,/decks/pidgeot-ex-a1a-yanmega-ex-a2?game=POCKET&format=standard&set=A2a
Arcanine ex Ninetales,1,0.00%,0 - 1 - 0,0.00%,/decks/arcanine-ex-ninetales-a1?game=POCKET&format=standard&set=A2a
Mismagius ex Hypno,1,0.00%,0 - 2 - 0,0.00%,/decks/mismagius-ex-a2-hypno-a1?game=POCKET&format=standard&set=A2a
Marowak ex Hitmonlee,1,0.00%,0 - 3 - 0,0.00%,/decks/marowak-ex-hitmonlee-a1?game=POCKET&format=standard&set=A2a
Wigglytuff ex Glaceon ex,1,0.00%,0 - 1 - 0,0.00%,/decks/wigglytuff-ex-a1-glaceon-ex-a2a?game=POCKET&format=standard&set=A2a
Yanmega ex,1,0.00%,0 - 1 - 0,0.00%,/decks/yanmega-ex-a2?game=POCKET&format=standard&set=A2a
Staraptor Darkrai ex,1,0.00%,0 - 2 - 0,0.00%,/decks/staraptor-darkrai-ex-a2?game=POCKET&format=standard&set=A2a
Poliwrath Articuno ex,1,0.00%,0 - 3 - 1,0.00%,/decks/poliwrath-articuno-ex-a1?game=POCKET&format=standard&set=A2a
Pidgeot ex,1,0.00%,0 - 1 - 0,0.00%,/decks/pidgeot-ex-a1a?game=POCKET&format=standard&set=A2a
Dialga ex Probopass,1,0.00%,0 - 3 - 0,0.00%,/decks/dialga-ex-probopass-a2?game=POCKET&format=standard&set=A2a
Yanmega ex Hitmonlee,1,0.00%,0 - 4 - 0,0.00%,/decks/yanmega-ex-a2-hitmonlee-a1?game=POCKET&format=standard&set=A2a
Gengar ex,1,0.00%,0 - 2 - 0,0.00%,/decks/gengar-ex-a1?game=POCKET&format=standard&set=A2a
Palkia ex Dusknoir,1,0.00%,0 - 1 - 0,0.00%,/decks/palkia-ex-dusknoir-a2?game=POCKET&format=standard&set=A2a
Articuno ex Lapras ex,1,0.00%,0 - 2 - 0,0.00%,/decks/articuno-ex-a1-lapras-ex-p-a?game=POCKET&format=standard&set=A2a
Gengar Beheeyem,1,0.00%,0 - 1 - 0,0.00%,/decks/gengar-a2a-beheeyem-a1a?game=POCKET&format=standard&set=A2a
Arceus ex Onix,1,0.00%,0 - 1 - 0,0.00%,/decks/arceus-ex-a2a-onix-a1?game=POCKET&format=standard&set=A2a
Darkrai ex Chatot,1,0.00%,0 - 2 - 0,0.00%,/decks/darkrai-ex-chatot-a2?game=POCKET&format=standard&set=A2a
Gallade ex Magnezone,1,0.00%,0 - 3 - 0,0.00%,/decks/gallade-ex-magnezone-a2?game=POCKET&format=standard&set=A2a
Glaceon ex Shaymin,1,0.00%,0 - 1 - 0,0.00%,/decks/glaceon-ex-a2a-shaymin-a2?game=POCKET&format=standard&set=A2a
Glaceon ex Lumineon,1,0.00%,0 - 3 - 0,0.00%,/decks/glaceon-ex-a2a-lumineon-a2?game=POCKET&format=standard&set=A2a
Gengar Snorlax,1,0.00%,0 - 2 - 0,0.00%,/decks/gengar-snorlax-a2a?game=POCKET&format=standard&set=A2a
Mewtwo ex Mienfoo,1,0.00%,0 - 3 - 0,0.00%,/decks/mewtwo-ex-mienfoo-a1?game=POCKET&format=standard&set=A2a
Mismagius ex Arceus ex,1,0.00%,0 - 1 - 0,0.00%,/decks/mismagius-ex-a2-arceus-ex-a2a?game=POCKET&format=standard&set=A2a
Darkrai ex Golbat,1,0.00%,0 - 2 - 0,0.00%,/decks/darkrai-ex-a2-golbat-a1?game=POCKET&format=standard&set=A2a
Dialga ex Heatran,1,0.00%,0 - 2 - 0,0.00%,/decks/dialga-ex-heatran-a2?game=POCKET&format=standard&set=A2a
Greninja Butterfree,1,0.00%,0 - 1 - 0,0.00%,/decks/greninja-butterfree-a1?game=POCKET&format=standard&set=A2a
Articuno ex Aerodactyl ex,1,0.00%,0 - 1 - 0,0.00%,/decks/articuno-ex-a1-aerodactyl-ex-a1a?game=POCKET&format=standard&set=A2a
Staraptor Snorlax,1,0.00%,0 - 2 - 0,0.00%,/decks/staraptor-a2a-snorlax-a1?game=POCKET&format=standard&set=A2a
Gardevoir Uxie,1,0.00%,0 - 1 - 0,0.00%,/decks/gardevoir-a1-uxie-a2?game=POCKET&format=standard&set=A2a
Alakazam Greninja,1,0.00%,0 - 2 - 0,0.00%,/decks/alakazam-greninja-a1?game=POCKET&format=standard&set=A2a
Venusaur ex Blastoise ex,1,0.00%,0 - 1 - 0,0.00%,/decks/venusaur-ex-blastoise-ex-a1?game=POCKET&format=standard&set=A2a
Pidgeot ex Mismagius ex,1,0.00%,0 - 3 - 0,0.00%,/decks/pidgeot-ex-a1a-mismagius-ex-a2?game=POCKET&format=standard&set=A2a
Exeggutor ex Vespiquen,1,0.00%,0 - 3 - 0,0.00%,/decks/exeggutor-ex-a1-vespiquen-a2?game=POCKET&format=standard&set=A2a
Togekiss Slowbro,1,0.00%,0 - 2 - 0,0.00%,/decks/togekiss-a2-slowbro-a1?game=POCKET&format=standard&set=A2a
Crobat Darkrai,1,0.00%,0 - 1 - 0,0.00%,/decks/crobat-a2a-darkrai-a2?game=POCKET&format=standard&set=A2a
Gengar ex Giratina,1,0.00%,0 - 2 - 0,0.00%,/decks/gengar-ex-a1-giratina-a2?game=POCKET&format=standard&set=A2a
Skarmory Shaymin,1,0.00%,0 - 2 - 0,0.00%,/decks/skarmory-a2-shaymin-a2a?game=POCKET&format=standard&set=A2a
Blastoise ex Kangaskhan,1,0.00%,0 - 3 - 0,0.00%,/decks/blastoise-ex-kangaskhan-a1?game=POCKET&format=standard&set=A2a
Garchomp Mew ex,1,0.00%,0 - 2 - 0,0.00%,/decks/garchomp-a2-mew-ex-a1a?game=POCKET&format=standard&set=A2a
Gallade ex Wigglytuff ex,1,0.00%,0 - 2 - 0,0.00%,/decks/gallade-ex-a2-wigglytuff-ex-a1?game=POCKET&format=standard&set=A2a
Rapidash Magmortar,1,0.00%,0 - 3 - 0,0.00%,/decks/rapidash-a1a-magmortar-a2?game=POCKET&format=standard&set=A2a
Hypno Magcargo,1,0.00%,0 - 1 - 0,0.00%,/decks/hypno-a1-magcargo-a2?game=POCKET&format=standard&set=A2a
Mismagius ex Dusknoir,1,0.00%,0 - 2 - 0,0.00%,/decks/mismagius-ex-dusknoir-a2?game=POCKET&format=standard&set=A2a
Florges Cresselia ex,1,0.00%,0 - 1 - 0,0.00%,/decks/florges-a1a-cresselia-ex-p-a?game=POCKET&format=standard&set=A2a
Yanmega ex Medicham,1,0.00%,0 - 1 - 0,0.00%,/decks/yanmega-ex-a2-medicham-a2a?game=POCKET&format=standard&set=A2a
Gengar ex Clefable,1,0.00%,0 - 1 - 0,0.00%,/decks/gengar-ex-clefable-a1?game=POCKET&format=standard&set=A2a
Mew ex Florges,1,0.00%,0 - 1 - 0,0.00%,/decks/mew-ex-florges-a1a?game=POCKET&format=standard&set=A2a
Ninetales Arceus ex,1,0.00%,0 - 1 - 0,0.00%,/decks/ninetales-a1-arceus-ex-a2a?game=POCKET&format=standard&set=A2a
Pidgeot ex Greninja,1,0.00%,0 - 2 - 0,0.00%,/decks/pidgeot-ex-a1a-greninja-a1?game=POCKET&format=standard&set=A2a
Mew ex Hypno,1,0.00%,0 - 2 - 0,0.00%,/decks/mew-ex-a1a-hypno-a1?game=POCKET&format=standard&set=A2a
Pachirisu ex Leafeon ex,1,0.00%,0 - 2 - 0,0.00%,/decks/pachirisu-ex-a2-leafeon-ex-a2a?game=POCKET&format=standard&set=A2a
Moltres ex Infernape ex,1,0.00%,0 - 2 - 0,0.00%,/decks/moltres-ex-a1-infernape-ex-a2?game=POCKET&format=standard&set=A2a
Venusaur ex Weezing,1,0.00%,0 - 1 - 0,0.00%,/decks/venusaur-ex-weezing-a1?game=POCKET&format=standard&set=A2a
Aerodactyl ex Golem,1,0.00%,0 - 1 - 0,0.00%,/decks/aerodactyl-ex-golem-a1a?game=POCKET&format=standard&set=A2a
Venusaur ex Venusaur,1,0.00%,0 - 2 - 0,0.00%,/decks/venusaur-ex-venusaur-a1?game=POCKET&format=standard&set=A2a
Ninetales Golbat,1,0.00%,0 - 1 - 0,0.00%,/decks/ninetales-golbat-a1?game=POCKET&format=standard&set=A2a
Venusaur Butterfree,1,0.00%,0 - 1 - 0,0.00%,/decks/venusaur-butterfree-a1?game=POCKET&format=standard&set=A2a
Machamp ex Marowak ex,1,0.00%,0 - 2 - 0,0.00%,/decks/machamp-ex-marowak-ex-a1?game=POCKET&format=standard&set=A2a
Greninja Kangaskhan,1,0.00%,0 - 1 - 0,0.00%,/decks/greninja-kangaskhan-a1?game=POCKET&format=standard&set=A2a
Exeggutor ex Farfetch'd,1,0.00%,0 - 2 - 0,0.00%,/decks/exeggutor-ex-farfetchd-a1?game=POCKET&format=standard&set=A2a
Dragonite Meowth,1,0.00%,0 - 1 - 0,0.00%,/decks/dragonite-meowth-a1?game=POCKET&format=standard&set=A2a
Alakazam Mewtwo ex,1,0.00%,0 - 2 - 0,0.00%,/decks/alakazam-mewtwo-ex-a1?game=POCKET&format=standard&set=A2a
Glaceon ex Abomasnow,1,0.00%,0 - 2 - 0,0.00%,/decks/glaceon-ex-abomasnow-a2a?game=POCKET&format=standard&set=A2a
Garchomp ex Regirock,1,0.00%,0 - 3 - 0,0.00%,/decks/garchomp-ex-a2a-regirock-a2?game=POCKET&format=standard&set=A2a
Serperior Dhelmise,1,0.00%,0 - 1 - 0,0.00%,/decks/serperior-dhelmise-a1a?game=POCKET&format=standard&set=A2a
Aerodactyl ex Snorlax,1,0.00%,0 - 2 - 0,0.00%,/decks/aerodactyl-ex-a1a-snorlax-a2a?game=POCKET&format=standard&set=A2a
Skuntank Greninja,1,0.00%,0 - 1 - 0,0.00%,/decks/skuntank-a2-greninja-a1?game=POCKET&format=standard&set=A2a
Infernape ex Dodrio,1,0.00%,0 - 1 - 0,0.00%,/decks/infernape-ex-a2-dodrio-a1?game=POCKET&format=standard&set=A2a
Aerodactyl ex Staraptor,1,0.00%,0 - 1 - 0,0.00%,/decks/aerodactyl-ex-a1a-staraptor-a2a?game=POCKET&format=standard&set=A2a
Moltres ex Rapidash,1,0.00%,0 - 1 - 0,0.00%,/decks/moltres-ex-rapidash-a1?game=POCKET&format=standard&set=A2a
Palkia ex Starmie,1,0.00%,0 - 1 - 0,0.00%,/decks/palkia-ex-a2-starmie-a1?game=POCKET&format=standard&set=A2a
Gyarados ex Shaymin,1,0.00%,0 - 2 - 0,0.00%,/decks/gyarados-ex-a1a-shaymin-a2?game=POCKET&format=standard&set=A2a
Houndoom Rampardos,1,0.00%,0 - 2 - 0,0.00%,/decks/houndoom-a2a-rampardos-a2?game=POCKET&format=standard&set=A2a
Infernape ex Weezing,1,0.00%,0 - 2 - 0,0.00%,/decks/infernape-ex-a2-weezing-a1?game=POCKET&format=standard&set=A2a
Primeape Mew ex,1,0.00%,0 - 2 - 0,0.00%,/decks/primeape-a1-mew-ex-a1a?game=POCKET&format=standard&set=A2a
Butterfree Exeggutor ex,1,0.00%,0 - 2 - 0,0.00%,/decks/butterfree-exeggutor-ex-a1?game=POCKET&format=standard&set=A2a
Moltres ex Magmortar,1,0.00%,0 - 1 - 0,0.00%,/decks/moltres-ex-a1-magmortar-a2?game=POCKET&format=standard&set=A2a
Arceus ex Beedrill,1,0.00%,0 - 3 - 0,0.00%,/decks/arceus-ex-a2a-beedrill-a1?game=POCKET&format=standard&set=A2a
Magnezone Heatran,1,0.00%,0 - 4 - 0,0.00%,/decks/magnezone-a2-heatran-a2a?game=POCKET&format=standard&set=A2a
Gastly Donphan,1,0.00%,0 - 2 - 0,0.00%,/decks/gastly-donphan-a2a?game=POCKET&format=standard&set=A2a
Yanmega ex Luxray,1,0.00%,0 - 1 - 0,0.00%,/decks/yanmega-ex-luxray-a2?game=POCKET&format=standard&set=A2a
Druddigon,1,0.00%,0 - 1 - 0,0.00%,/decks/druddigon-a1a?game=POCKET&format=standard&set=A2a
Weezing Honchkrow,1,0.00%,0 - 2 - 0,0.00%,/decks/weezing-a1-honchkrow-a2?game=POCKET&format=standard&set=A2a
Pidgeot ex Sigilyph,1,0.00%,0 - 1 - 0,0.00%,/decks/pidgeot-ex-sigilyph-a1a?game=POCKET&format=standard&set=A2a
Electrode Galvantula,1,0.00%,0 - 2 - 0,0.00%,/decks/electrode-a1-galvantula-a1a?game=POCKET&format=standard&set=A2a
Dragonite Articuno ex,1,0.00%,0 - 2 - 0,0.00%,/decks/dragonite-articuno-ex-a1?game=POCKET&format=standard&set=A2a
Porygon-Z Mew ex,1,0.00%,0 - 1 - 0,0.00%,/decks/porygon-z-a2-mew-ex-a1a?game=POCKET&format=standard&set=A2a
Alakazam Weezing,1,0.00%,0 - 1 - 0,0.00%,/decks/alakazam-weezing-a1?game=POCKET&format=standard&set=A2a
Rapidash Heatran,1,0.00%,0 - 2 - 0,0.00%,/decks/rapidash-a1a-heatran-a2a?game=POCKET&format=standard&set=A2a
Dragonite Mew ex,1,0.00%,0 - 2 - 0,0.00%,/decks/dragonite-a1-mew-ex-a1a?game=POCKET&format=standard&set=A2a
Mew ex Dragonite,1,0.00%,0 - 1 - 0,0.00%,/decks/mew-ex-a1a-dragonite-a1?game=POCKET&format=standard&set=A2a
Machamp ex Rampardos,1,0.00%,0 - 2 - 0,0.00%,/decks/machamp-ex-a1-rampardos-a2?game=POCKET&format=standard&set=A2a
Gallade ex Unown,1,0.00%,0 - 1 - 0,0.00%,/decks/gallade-ex-a2-unown-a2a?game=POCKET&format=standard&set=A2a
Luxray Magnezone,1,0.00%,0 - 2 - 0,0.00%,/decks/luxray-magnezone-a2?game=POCKET&format=standard&set=A2a
Unown Uxie,1,0.00%,0 - 1 - 0,0.00%,/decks/unown-a2a-uxie-a2?game=POCKET&format=standard&set=A2a
Omastar Rampardos,1,0.00%,0 - 5 - 0,0.00%,/decks/omastar-a1-rampardos-a2?game=POCKET&format=standard&set=A2a
Wigglytuff ex Rampardos,1,0.00%,0 - 1 - 0,0.00%,/decks/wigglytuff-ex-a1-rampardos-a2?game=POCKET&format=standard&set=A2a
Gallade ex Leafeon ex,1,0.00%,0 - 2 - 0,0.00%,/decks/gallade-ex-a2-leafeon-ex-a2a?game=POCKET&format=standard&set=A2a
Golem Snorlax,1,0.00%,0 - 1 - 0,0.00%,/decks/golem-a1a-snorlax-a2a?game=POCKET&format=standard&set=A2a
Aerodactyl ex Marowak ex,1,0.00%,0 - 3 - 0,0.00%,/decks/aerodactyl-ex-a1a-marowak-ex-a1?game=POCKET&format=standard&set=A2a
Mismagius ex Staraptor,1,0.00%,0 - 2 - 0,0.00%,/decks/mismagius-ex-a2-staraptor-a2a?game=POCKET&format=standard&set=A2a
Dragonite Staraptor,1,0.00%,0 - 3 - 0,0.00%,/decks/dragonite-a1-staraptor-a2?game=POCKET&format=standard&set=A2a
Arceus ex Luxray,1,0.00%,0 - 1 - 0,0.00%,/decks/arceus-ex-a2a-luxray-a2?game=POCKET&format=standard&set=A2a
Magnezone Rapidash,1,0.00%,0 - 2 - 0,0.00%,/decks/magnezone-a2-rapidash-a1?game=POCKET&format=standard&set=A2a
Yanmega ex Garchomp,1,0.00%,0 - 4 - 0,0.00%,/decks/yanmega-ex-garchomp-a2?game=POCKET&format=standard&set=A2a
Togekiss Azelf,1,0.00%,0 - 2 - 0,0.00%,/decks/togekiss-azelf-a2?game=POCKET&format=standard&set=A2a
Gengar ex Kangaskhan,1,0.00%,0 - 3 - 0,0.00%,/decks/gengar-ex-kangaskhan-a1?game=POCKET&format=standard&set=A2a
Weavile ex Greninja,1,0.00%,0 - 3 - 0,0.00%,/decks/weavile-ex-a2-greninja-a1?game=POCKET&format=standard&set=A2a
Dialga ex Tauros,1,0.00%,0 - 3 - 0,0.00%,/decks/dialga-ex-a2-tauros-a1a?game=POCKET&format=standard&set=A2a
Toxicroak Darkrai ex,1,0.00%,0 - 3 - 0,0.00%,/decks/toxicroak-a2a-darkrai-ex-a2?game=POCKET&format=standard&set=A2a
Machamp ex Druddigon,1,0.00%,0 - 2 - 0,0.00%,/decks/machamp-ex-a1-druddigon-a1a?game=POCKET&format=standard&set=A2a
Palkia ex Tauros,1,0.00%,0 - 1 - 0,0.00%,/decks/palkia-ex-a2-tauros-a1a?game=POCKET&format=standard&set=A2a
Nidoking Weezing,1,0.00%,0 - 2 - 0,0.00%,/decks/nidoking-weezing-a1?game=POCKET&format=standard&set=A2a
Bibarel Arceus ex,1,0.00%,0 - 1 - 0,0.00%,/decks/bibarel-a2-arceus-ex-a2a?game=POCKET&format=standard&set=A2a
Persian Arceus ex,1,0.00%,0 - 1 - 0,0.00%,/decks/persian-a1-arceus-ex-a2a?game=POCKET&format=standard&set=A2a
Arceus ex Snorlax,1,0.00%,0 - 1 - 0,0.00%,/decks/arceus-ex-a2a-snorlax-a1?game=POCKET&format=standard&set=A2a
Snorlax Origin Forme Palkia,1,0.00%,0 - 2 - 0,0.00%,/decks/snorlax-origin-forme-palkia-a2a?game=POCKET&format=standard&set=A2a
Dialga ex Porygon-Z,1,0.00%,0 - 2 - 0,0.00%,/decks/dialga-ex-porygon-z-a2?game=POCKET&format=standard&set=A2a
Arceus ex Uxie,1,0.00%,0 - 3 - 0,0.00%,/decks/arceus-ex-a2a-uxie-a2?game=POCKET&format=standard&set=A2a
Glaceon ex Omastar,1,0.00%,0 - 2 - 0,0.00%,/decks/glaceon-ex-a2a-omastar-a1?game=POCKET&format=standard&set=A2a
Pidgeot Arceus ex,1,0.00%,0 - 2 - 0,0.00%,/decks/pidgeot-a1-arceus-ex-a2a?game=POCKET&format=standard&set=A2a
Magnezone Manectric,1,0.00%,0 - 1 - 0,0.00%,/decks/magnezone-a2-manectric-a2a?game=POCKET&format=standard&set=A2a
Blastoise ex Lumineon,1,0.00%,0 - 2 - 0,0.00%,/decks/blastoise-ex-a1-lumineon-a2?game=POCKET&format=standard&set=A2a
Luxray Farfetch'd,1,0.00%,0 - 2 - 0,0.00%,/decks/luxray-a2-farfetchd-a1?game=POCKET&format=standard&set=A2a
Raichu Heliolisk,1,0.00%,0 - 2 - 0,0.00%,/decks/raichu-heliolisk-a1?game=POCKET&format=standard&set=A2a
Gengar Arceus ex,1,0.00%,0 - 1 - 0,0.00%,/decks/gengar-arceus-ex-a2a?game=POCKET&format=standard&set=A2a
Gengar Florges,1,0.00%,0 - 1 - 0,0.00%,/decks/gengar-a2a-florges-a1a?game=POCKET&format=standard&set=A2a
Victreebel Magnezone,1,0.00%,0 - 1 - 0,0.00%,/decks/victreebel-a1-magnezone-a2?game=POCKET&format=standard&set=A2a
Magnezone Rampardos,1,0.00%,0 - 1 - 0,0.00%,/decks/magnezone-rampardos-a2?game=POCKET&format=standard&set=A2a
Probopass ex Hypno,1,0.00%,0 - 2 - 0,0.00%,/decks/probopass-ex-a2a-hypno-a1?game=POCKET&format=standard&set=A2a
Marowak ex Mew ex,1,0.00%,0 - 1 - 0,0.00%,/decks/marowak-ex-a1-mew-ex-a1a?game=POCKET&format=standard&set=A2a
Vileplume Shiinotic,1,0.00%,0 - 2 - 0,0.00%,/decks/vileplume-a1-shiinotic-a1a?game=POCKET&format=standard&set=A2a
Lickilicky ex Leafeon ex,1,0.00%,0 - 1 - 0,0.00%,/decks/lickilicky-ex-a2-leafeon-ex-a2a?game=POCKET&format=standard&set=A2a
Weavile ex Articuno ex,1,0.00%,0 - 1 - 0,0.00%,/decks/weavile-ex-a2-articuno-ex-a1?game=POCKET&format=standard&set=A2a
Mew ex Darkrai ex,1,0.00%,0 - 2 - 0,0.00%,/decks/mew-ex-a1a-darkrai-ex-a2?game=POCKET&format=standard&set=A2a
Moltres ex Houndoom,1,0.00%,0 - 2 - 0,0.00%,/decks/moltres-ex-a1-houndoom-a2a?game=POCKET&format=standard&set=A2a
Mew ex Kingler,1,0.00%,0 - 2 - 5,0.00%,/decks/mew-ex-a1a-kingler-a1?game=POCKET&format=standard&set=A2a
Staraptor Sudowoodo,1,0.00%,0 - 2 - 0,0.00%,/decks/staraptor-p-a-sudowoodo-a2a?game=POCKET&format=standard&set=A2a
Mewtwo ex Druddigon,1,0.00%,0 - 2 - 0,0.00%,/decks/mewtwo-ex-a1-druddigon-a1a?game=POCKET&format=standard&set=A2a
Gengar Mew ex,1,0.00%,0 - 1 - 0,0.00%,/decks/gengar-a2a-mew-ex-a1a?game=POCKET&format=standard&set=A2a
Celebi ex Mew,1,0.00%,0 - 3 - 0,0.00%,/decks/celebi-ex-mew-a1a?game=POCKET&format=standard&set=A2a
Dialga ex Origin Forme Dialga,1,0.00%,0 - 1 - 0,0.00%,/decks/dialga-ex-a2-origin-forme-dialga-a2a?game=POCKET&format=standard&set=A2a
Articuno,1,0.00%,0 - 3 - 0,0.00%,/decks/articuno-a1?game=POCKET&format=standard&set=A2a
Mew ex Weezing,1,0.00%,0 - 1 - 0,0.00%,/decks/mew-ex-weezing-a1a?game=POCKET&format=standard&set=A2a
Greninja Wash Rotom,1,0.00%,0 - 2 - 0,0.00%,/decks/greninja-a1-wash-rotom-a2?game=POCKET&format=standard&set=A2a
Raichu Zapdos ex,1,0.00%,0 - 2 - 0,0.00%,/decks/raichu-a2a-zapdos-ex-a1?game=POCKET&format=standard&set=A2a
Yanmega ex Butterfree,1,0.00%,0 - 2 - 4,0.00%,/decks/yanmega-ex-a2-butterfree-a1?game=POCKET&format=standard&set=A2a
Galvantula Pikachu ex,1,0.00%,0 - 3 - 0,0.00%,/decks/galvantula-a1a-pikachu-ex-a1?game=POCKET&format=standard&set=A2a
Celebi ex Manaphy,1,0.00%,0 - 2 - 0,0.00%,/decks/celebi-ex-a1a-manaphy-a2?game=POCKET&format=standard&set=A2a
Staraptor Regirock,1,0.00%,0 - 1 - 0,0.00%,/decks/staraptor-a2a-regirock-a2?game=POCKET&format=standard&set=A2a
Starmie ex Snorlax,1,0.00%,0 - 3 - 0,0.00%,/decks/starmie-ex-a1-snorlax-a2a?game=POCKET&format=standard&set=A2a
Marowak ex Primeape,1,0.00%,0 - 1 - 0,0.00%,/decks/marowak-ex-a1-primeape-a1a?game=POCKET&format=standard&set=A2a
Mew ex Gengar ex,1,0.00%,0 - 2 - 0,0.00%,/decks/mew-ex-a1a-gengar-ex-a1?game=POCKET&format=standard&set=A2a
Gengar ex Aerodactyl ex,1,0.00%,0 - 3 - 0,0.00%,/decks/gengar-ex-a1-aerodactyl-ex-a1a?game=POCKET&format=standard&set=A2a
Mewtwo ex Shaymin,1,0.00%,0 - 1 - 0,0.00%,/decks/mewtwo-ex-a1-shaymin-a2?game=POCKET&format=standard&set=A2a
Yanmega ex Cherrim,1,0.00%,0 - 2 - 0,0.00%,/decks/yanmega-ex-a2-cherrim-a2a?game=POCKET&format=standard&set=A2a
Marowak ex Dugtrio,1,0.00%,0 - 2 - 0,0.00%,/decks/marowak-ex-dugtrio-a1?game=POCKET&format=standard&set=A2a
Floatzel Piloswine,1,0.00%,0 - 1 - 0,0.00%,/decks/floatzel-piloswine-a2?game=POCKET&format=standard&set=A2a
Magnezone Porygon-Z,1,0.00%,0 - 2 - 0,0.00%,/decks/magnezone-porygon-z-a2?game=POCKET&format=standard&set=A2a
Weavile ex Bibarel,1,0.00%,0 - 1 - 0,0.00%,/decks/weavile-ex-bibarel-a2?game=POCKET&format=standard&set=A2a
Wigglytuff Golduck,1,0.00%,0 - 3 - 0,0.00%,/decks/wigglytuff-golduck-a1?game=POCKET&format=standard&set=A2a
Wigglytuff ex Darkrai ex,1,0.00%,0 - 3 - 0,0.00%,/decks/wigglytuff-ex-a1-darkrai-ex-a2?game=POCKET&format=standard&set=A2a
Glaceon ex Mamoswine,1,0.00%,0 - 1 - 0,0.00%,/decks/glaceon-ex-a2a-mamoswine-a2?game=POCKET&format=standard&set=A2a
Mew ex Victreebel,1,0.00%,0 - 1 - 0,0.00%,/decks/mew-ex-a1a-victreebel-a1?game=POCKET&format=standard&set=A2a
Aerodactyl ex Omastar,1,0.00%,0 - 1 - 0,0.00%,/decks/aerodactyl-ex-a1a-omastar-a1?game=POCKET&format=standard&set=A2a
